"Time (UTCG)","Semi-parameter (km)","Semi-major Axis (km)","Eccentricity","Inclination (deg)","Arg of Perigee (deg)","RAAN (deg)","Height of Apogee (km)","Height of Perigee (km)","Sidereal Period (sec)","Orbit Count"
17 Sep 2021 22:07:26.053,6756.569299,6756.702714,0.00444361,51.552620,59.902691,164.284293,408.589843,348.541585,5527.302038,4050
18 Sep 2021 13:26:40.826,6756.475463,6756.609765,0.00445837,51.552708,61.658799,161.038569,408.596252,348.349278,5527.187983,4060
19 Sep 2021 04:45:54.476,6756.381608,6756.516733,0.00447205,51.552729,63.419869,157.792764,408.595205,348.164262,5527.073828,4070
19 Sep 2021 20:05:07.002,6756.287621,6756.423504,0.00448460,51.552680,65.186988,154.546858,408.586376,347.986632,5526.959430,4080
20 Sep 2021 11:24:18.402,6756.193651,6756.330225,0.00449602,51.552569,66.959702,151.300835,408.569800,347.816649,5526.844973,4090
21 Sep 2021 02:43:28.677,6756.099700,6756.236896,0.00450627,51.552412,68.738318,148.054685,408.545324,347.654467,5526.730455,4100
21 Sep 2021 18:02:37.824,6756.005616,6756.143361,0.00451533,51.552228,70.523986,144.808402,408.512558,347.500164,5526.615686,4110
22 Sep 2021 09:21:45.844,6755.911514,6756.049737,0.00452318,51.552039,72.316211,141.561986,408.471548,347.353926,5526.500808,4120
23 Sep 2021 00:40:52.734,6755.817357,6755.955983,0.00452980,51.551867,74.115329,138.315446,408.422118,347.215849,5526.385771,4130
23 Sep 2021 15:59:58.493,6755.722979,6755.861932,0.00453516,51.551728,75.922550,135.068792,408.363869,347.085995,5526.270370,4140
24 Sep 2021 07:19:03.118,6755.628443,6755.767645,0.00453926,51.551634,77.737387,131.822038,408.296834,346.964455,5526.154681,4150
24 Sep 2021 22:38:06.605,6755.533588,6755.672959,0.00454206,51.551591,79.561092,128.575198,408.220627,346.851292,5526.038504,4160
25 Sep 2021 13:57:08.951,6755.438438,6755.577899,0.00454356,51.551598,81.393207,125.328287,408.135258,346.746540,5525.921868,4170
26 Sep 2021 05:16:10.150,6755.342908,6755.482378,0.00454374,51.551648,83.234163,122.081315,408.040533,346.650224,5525.804667,4180
26 Sep 2021 20:35:10.198,6755.246867,6755.386264,0.00454257,51.551729,85.085279,118.834289,407.936099,346.562429,5525.686739,4190
27 Sep 2021 11:54:09.085,6755.150280,6755.289521,0.00454006,51.551828,86.946175,115.587209,407.821921,346.483121,5525.568040,4200
28 Sep 2021 03:13:06.806,6755.053053,6755.192054,0.00453618,51.551929,88.817366,112.340073,407.697798,346.412310,5525.448455,4210
28 Sep 2021 18:32:03.349,6754.955104,6755.093780,0.00453090,51.552015,90.700233,109.092871,407.563431,346.350130,5525.327879,4220
29 Sep 2021 09:50:58.705,6754.856351,6754.994616,0.00452423,51.552075,92.594501,105.845589,407.418739,346.296493,5525.206213,4230
30 Sep 2021 01:09:52.863,6754.756708,6754.894478,0.00451614,51.552098,94.500769,102.598210,407.263539,346.251417,5525.083352,4240
30 Sep 2021 16:28:45.810,6754.656150,6754.793337,0.00450661,51.552083,96.420458,99.350716,407.097588,346.215085,5524.959262,4250
1 Oct 2021 07:47:37.533,6754.554569,6754.691087,0.00449565,51.552031,98.353398,96.103091,406.920797,346.187376,5524.833812,4260
1 Oct 2021 23:06:28.019,6754.451974,6754.587736,0.00448321,51.551952,100.301020,92.855321,406.732968,346.168504,5524.707013,4270
2 Oct 2021 14:25:17.252,6754.348259,6754.483177,0.00446931,51.551861,102.263212,89.607399,406.534030,346.158324,5524.578732,4280
3 Oct 2021 05:44:05.218,6754.243387,6754.377377,0.00445393,51.551774,104.240661,86.359323,406.323887,346.156867,5524.448929,4290
3 Oct 2021 21:02:51.901,6754.137415,6754.270389,0.00443705,51.551712,106.234763,83.111101,406.102412,346.164366,5524.317671,4300
4 Oct 2021 12:21:37.287,6754.030261,6754.162134,0.00441868,51.551693,108.245501,79.862749,405.869626,346.180643,5524.184859,4310
5 Oct 2021 03:40:21.360,6753.921934,6754.052622,0.00439883,51.551728,110.273591,76.614290,405.625539,346.205706,5524.050506,4320
5 Oct 2021 18:59:04.104,6753.812517,6753.941937,0.00437747,51.551822,112.320389,73.365747,405.370108,346.239767,5523.914715,4330
6 Oct 2021 10:17:45.506,6753.701983,6753.830055,0.00435464,51.551971,114.386012,70.117146,405.103521,346.282589,5523.777456,4340
7 Oct 2021 01:36:25.549,6753.590390,6753.717035,0.00433034,51.552158,116.471264,66.868503,404.825943,346.334126,5523.638802,4350
7 Oct 2021 16:55:04.221,6753.477821,6753.602962,0.00430458,51.552364,118.577520,63.619827,404.537397,346.394526,5523.498858,4360
8 Oct 2021 08:13:41.508,6753.364333,6753.487896,0.00427741,51.552562,120.705151,60.371114,404.238305,346.463487,5523.357697,4370
8 Oct 2021 23:32:17.398,6753.249869,6753.371784,0.00424882,51.552729,122.855395,57.122348,403.928642,346.540925,5523.215254,4380
9 Oct 2021 14:50:51.878,6753.134795,6753.254995,0.00421887,51.552846,125.029239,53.873502,403.609108,346.626883,5523.071982,4390
10 Oct 2021 06:09:24.940,6753.019107,6753.137530,0.00418761,51.552908,127.227626,50.624545,403.280009,346.721051,5522.927881,4400
10 Oct 2021 21:27:56.575,6752.902829,6753.019414,0.00415502,51.552917,129.452084,47.375450,402.941331,346.823498,5522.782984,4410
11 Oct 2021 12:46:26.774,6752.786175,6752.900867,0.00412119,51.552888,131.703487,44.126193,402.593833,346.933902,5522.637559,4420
12 Oct 2021 04:04:55.533,6752.669286,6752.782035,0.00408615,51.552841,133.983103,40.876767,402.237932,347.052138,5522.491784,4430
12 Oct 2021 19:23:22.847,6752.552112,6752.662867,0.00404990,51.552798,136.292412,37.627173,401.873487,347.178248,5522.345600,4440
13 Oct 2021 10:41:48.712,6752.434957,6752.543675,0.00401253,51.552777,138.632427,34.377426,401.501447,347.311904,5522.199388,4450
14 Oct 2021 02:00:13.129,6752.317958,6752.424602,0.00397408,51.552787,141.004395,31.127547,401.122268,347.452935,5522.053321,4460
14 Oct 2021 17:18:36.097,6752.200979,6752.305509,0.00393454,51.552832,143.409628,27.877557,400.735710,347.601308,5521.907233,4470
15 Oct 2021 08:36:57.616,6752.084388,6752.186774,0.00389402,51.552904,145.849191,24.627479,400.342939,347.756609,5521.761585,4480
15 Oct 2021 23:55:17.690,6751.967975,6752.068190,0.00385254,51.552992,148.324303,21.377325,399.943794,347.918586,5521.616123,4490
16 Oct 2021 15:13:36.321,6751.852154,6751.950176,0.00381018,51.553079,150.836022,18.127102,399.539353,348.086999,5521.471362,4500
17 Oct 2021 06:31:53.516,6751.737002,6751.832815,0.00376705,51.553152,153.385492,14.876806,399.130305,348.261326,5521.327403,4510
17 Oct 2021 21:50:09.279,6751.622240,6751.715830,0.00372313,51.553198,155.973777,11.626428,398.716339,348.441322,5521.183907,4520
18 Oct 2021 13:08:23.617,6751.508267,6751.599629,0.00367858,51.553209,158.601970,8.375953,398.298939,348.626320,5521.041374,4530
19 Oct 2021 04:26:36.538,6751.395125,6751.484260,0.00363349,51.553185,161.271106,5.125365,397.878725,348.815794,5520.899861,4540
19 Oct 2021 19:44:48.048,6751.282472,6751.369381,0.00358786,51.553128,163.982089,1.874649,397.455368,349.009394,5520.758951,4550
20 Oct 2021 11:02:58.155,6751.170679,6751.255373,0.00354187,51.553047,166.735902,358.623792,397.030448,349.206298,5520.619111,4560
21 Oct 2021 02:21:06.867,6751.059737,6751.142232,0.00349561,51.552952,169.533374,355.372785,396.604607,349.405857,5520.480335,4570
21 Oct 2021 17:39:14.192,6750.949276,6751.029588,0.00344910,51.552856,172.375151,352.121626,396.177532,349.607643,5520.342171,4580
22 Oct 2021 08:57:20.135,6750.839605,6750.917761,0.00340251,51.552770,175.261916,348.870318,395.750838,349.810685,5520.205010,4590
23 Oct 2021 00:15:24.707,6750.730729,6750.806759,0.00335596,51.552704,178.194049,345.618868,395.325180,350.014339,5520.068862,4600
23 Oct 2021 15:33:27.912,6750.622142,6750.696080,0.00330946,51.552664,181.171926,342.367289,394.900272,350.217888,5519.933110,4610
24 Oct 2021 06:51:29.755,6750.514135,6750.586020,0.00326323,51.552654,184.195621,339.115594,394.477707,350.420333,5519.798119,4620
24 Oct 2021 22:09:30.239,6750.406349,6750.476222,0.00321726,51.552671,187.265001,335.863798,394.057278,350.621166,5519.663451,4630
25 Oct 2021 13:27:29.369,6750.298950,6750.366860,0.00317178,51.552709,190.379705,332.611916,393.640530,350.819190,5519.529319,4640
26 Oct 2021 04:45:27.147,6750.191817,6750.257817,0.00312689,51.552759,193.539076,329.359957,393.228122,351.013513,5519.395579,4650
26 Oct 2021 20:03:23.573,6750.084645,6750.148789,0.00308262,51.552810,196.742243,326.107930,392.819962,351.203616,5519.261857,4660
27 Oct 2021 11:21:18.648,6749.977512,6750.039860,0.00303919,51.552849,199.987898,322.855834,392.417509,351.388211,5519.128259,4670
28 Oct 2021 02:39:12.371,6749.870290,6749.930906,0.00299670,51.552863,203.274435,319.603664,392.021433,351.566380,5518.994632,4680
28 Oct 2021 17:57:04.738,6749.762750,6749.821698,0.00295520,51.552845,206.600057,316.351411,391.631770,351.737626,5518.860693,4690
29 Oct 2021 09:14:55.745,6749.654903,6749.712253,0.00291488,51.552790,209.962319,313.099058,391.249874,351.900632,5518.726465,4700
30 Oct 2021 00:32:45.388,6749.546695,6749.602518,0.00287586,51.552698,213.358466,309.846587,390.876422,352.054614,5518.591883,4710
30 Oct 2021 15:50:33.661,6749.437869,6749.492239,0.00283819,51.552578,216.785751,306.593977,390.511559,352.198919,5518.456634,4720
31 Oct 2021 07:08:20.555,6749.328456,6749.381448,0.00280204,51.552443,220.240468,303.341210,390.156518,352.332379,5518.320760,4730
31 Oct 2021 22:26:06.063,6749.218371,6749.270063,0.00276748,51.552312,223.719041,300.088276,389.811506,352.454620,5518.184157,4740
1 Nov 2021 13:43:50.178,6749.107582,6749.158055,0.00273465,51.552205,227.217050,296.835171,389.477664,352.564445,5518.046791,4750
2 Nov 2021 05:01:32.890,6748.996045,6749.045380,0.00270368,51.552141,230.729993,293.581899,389.155621,352.661139,5517.908609,4760
2 Nov 2021 20:19:14.191,6748.883746,6748.932024,0.00267458,51.552134,234.253358,290.328479,388.845593,352.744454,5517.769592,4770
3 Nov 2021 11:36:54.072,6748.770656,6748.817961,0.00264751,51.552188,237.781908,287.074935,388.548546,352.813375,5517.629710,4780
4 Nov 2021 02:54:32.525,6748.656775,6748.703191,0.00262255,51.552298,241.310494,283.821296,388.265002,352.867380,5517.488962,4790
4 Nov 2021 18:12:09.540,6748.542128,6748.587738,0.00259971,51.552444,244.834069,280.567591,387.995089,352.906386,5517.347377,4800
5 Nov 2021 09:29:45.109,6748.426727,6748.471616,0.00257910,51.552601,248.347179,277.313843,387.739586,352.929646,5517.204974,4810
6 Nov 2021 00:47:19.225,6748.310618,6748.354871,0.00256077,51.552737,251.844639,274.060064,387.498861,352.936881,5517.061807,4820
6 Nov 2021 16:04:51.880,6748.193838,6748.237537,0.00254471,51.552826,255.321453,270.806251,387.272870,352.928203,5516.917919,4830
7 Nov 2021 07:22:23.066,6748.076467,6748.119696,0.00253100,51.552847,258.772673,267.552388,387.062214,352.903177,5516.773411,4840
7 Nov 2021 22:39:52.779,6747.958533,6748.001372,0.00251961,51.552795,262.193642,264.298447,386.866698,352.862046,5516.628313,4850
8 Nov 2021 13:57:21.013,6747.840169,6747.882701,0.00251058,51.552676,265.580062,261.044396,386.686823,352.804579,5516.482789,4860
9 Nov 2021 05:14:47.763,6747.721482,6747.763788,0.00250392,51.552512,268.927971,257.790205,386.522663,352.730913,5516.336970,4870
9 Nov 2021 20:32:13.029,6747.602461,6747.644619,0.00249956,51.552330,272.233508,254.535852,386.373775,352.641462,5516.190839,4880
10 Nov 2021 11:49:36.807,6747.483329,6747.525417,0.00249753,51.552160,275.493679,251.281323,386.240557,352.536278,5516.044669,4890
11 Nov 2021 03:06:59.099,6747.364208,6747.406305,0.00249779,51.552029,278.705717,248.026618,386.122920,352.415690,5515.898610,4900
11 Nov 2021 18:24:19.906,6747.245027,6747.287206,0.00250026,51.551953,281.866795,244.771749,386.020178,352.280234,5515.752568,4910
12 Nov 2021 09:41:39.230,6747.126077,6747.168413,0.00250494,51.551939,284.975461,241.516733,385.932674,352.130152,5515.606903,4920
13 Nov 2021 00:58:57.078,6747.007474,6747.050042,0.00251179,51.551981,288.030269,238.261591,385.860194,351.965890,5515.461756,4930
13 Nov 2021 16:16:13.453,6746.889074,6746.931943,0.00252069,51.552067,291.029504,235.006343,385.801843,351.788042,5515.316944,4940
14 Nov 2021 07:33:28.361,6746.771213,6746.814455,0.00253164,51.552175,293.973201,231.751007,385.757958,351.596952,5515.172883,4950
14 Nov 2021 22:50:41.811,6746.653700,6746.697383,0.00254453,51.552283,296.860331,228.495592,385.727536,351.393230,5515.029333,4960
15 Nov 2021 14:07:53.809,6746.536887,6746.581079,0.00255935,51.552369,299.691767,225.240101,385.710917,351.177241,5514.886727,4970
16 Nov 2021 05:25:04.366,6746.420841,6746.465610,0.00257604,51.552415,302.467929,221.984533,385.707748,350.949472,5514.745145,4980
16 Nov 2021 20:42:13.490,6746.305302,6746.350714,0.00259447,51.552411,305.188598,218.728877,385.716893,350.710534,5514.604266,4990
17 Nov 2021 11:59:21.191,6746.190617,6746.236736,0.00261464,51.552351,307.855602,215.473123,385.738690,350.460782,5514.464515,5000
18 Nov 2021 03:16:27.481,6746.076810,6746.123702,0.00263648,51.552238,310.470072,212.217257,385.772719,350.200686,5514.325923,5010
18 Nov 2021 18:33:32.371,6745.963589,6746.011316,0.00265986,51.552081,313.032348,208.961267,385.817766,349.930867,5514.188126,5020
19 Nov 2021 09:50:35.869,6745.851259,6745.899884,0.00268478,51.551894,315.544844,205.705141,385.874133,349.651635,5514.051500,5030
20 Nov 2021 01:07:37.988,6745.739802,6745.789386,0.00271117,51.551695,318.009121,202.448874,385.941338,349.363435,5513.916020,5040
20 Nov 2021 16:24:38.738,6745.628915,6745.679518,0.00273888,51.551503,320.425869,199.192461,386.018135,349.066901,5513.781313,5050
21 Nov 2021 07:41:38.128,6745.518841,6745.570521,0.00276793,51.551337,322.797789,195.935907,386.104761,348.762282,5513.647676,5060
21 Nov 2021 22:58:36.169,6745.409287,6745.462102,0.00279816,51.551211,325.125720,192.679216,386.199978,348.450227,5513.514748,5070
22 Nov 2021 14:15:32.869,6745.300449,6745.354455,0.00282958,51.551137,327.412416,189.422399,386.303973,348.130938,5513.382769,5080
23 Nov 2021 05:32:28.236,6745.192254,6745.247509,0.00286212,51.551120,329.659689,186.165469,386.416196,347.804822,5513.251649,5090
23 Nov 2021 20:49:22.281,6745.084454,6745.141010,0.00289563,51.551158,331.868480,182.908438,386.535470,347.472550,5513.121078,5100
24 Nov 2021 12:06:15.008,6744.977165,6745.035075,0.00293013,51.551244,334.041479,179.651319,386.661897,347.134253,5512.991200,5110
25 Nov 2021 03:23:06.425,6744.870300,6744.929617,0.00296553,51.551361,336.180441,176.394121,386.794924,346.790310,5512.861908,5120
25 Nov 2021 18:39:56.537,6744.763669,6744.824442,0.00300171,51.551490,338.286288,173.136849,386.933478,346.441405,5512.732963,5130
26 Nov 2021 09:56:45.348,6744.657313,6744.719590,0.00303867,51.551609,340.361503,169.879501,387.077584,346.087596,5512.604417,5140
27 Nov 2021 01:13:32.863,6744.551145,6744.614975,0.00307634,51.551695,342.407684,166.622071,387.226717,345.729233,5512.476161,5150
27 Nov 2021 16:30:19.083,6744.445045,6744.510472,0.00311460,51.551731,344.425653,163.364547,387.379944,345.367001,5512.348044,5160
28 Nov 2021 07:47:04.010,6744.338993,6744.406061,0.00315345,51.551703,346.417645,160.106911,387.537199,345.000923,5512.220039,5170
28 Nov 2021 23:03:47.646,6744.232915,6744.301665,0.00319278,51.551611,348.384360,156.849147,387.697721,344.631610,5512.092056,5180
29 Nov 2021 14:20:29.989,6744.126766,6744.197240,0.00323259,51.551464,350.327893,153.591241,387.861442,344.259039,5511.964038,5190
30 Nov 2021 05:37:11.041,6744.020485,6744.092724,0.00327282,51.551281,352.249617,150.333182,388.027914,343.883533,5511.835907,5200
30 Nov 2021 20:53:50.800,6743.914065,6743.988104,0.00331337,51.551090,354.150272,147.074968,388.196444,343.505764,5511.707652,5210
1 Dec 2021 12:10:29.264,6743.807435,6743.883310,0.00335424,51.550922,356.031858,143.816608,388.366914,343.125706,5511.579184,5220
2 Dec 2021 03:27:06.432,6743.700562,6743.778307,0.00339537,51.550806,357.895781,140.558119,388.538926,342.743688,5511.450461,5230
2 Dec 2021 18:43:42.304,6743.593489,6743.673137,0.00343666,51.550764,359.742783,137.299526,388.711873,342.360400,5511.321533,5240
3 Dec 2021 10:00:16.875,6743.486143,6743.567721,0.00347810,51.550803,1.574755,134.040854,388.885542,341.975901,5511.192306,5250
4 Dec 2021 01:16:50.146,6743.378519,6743.462055,0.00351963,51.550917,3.392953,130.782126,389.059523,341.590588,5511.062773,5260
4 Dec 2021 16:33:22.113,6743.270695,6743.356213,0.00356115,51.551085,5.198007,127.523358,389.233307,341.205119,5510.933025,5270
5 Dec 2021 07:49:52.775,6743.162614,6743.250135,0.00360264,51.551276,6.991594,124.264552,389.406645,340.819625,5510.802989,5280
5 Dec 2021 23:06:22.131,6743.054363,6743.143905,0.00364402,51.551457,8.774179,121.005699,389.579089,340.434721,5510.672767,5290
6 Dec 2021 14:22:50.179,6742.945903,6743.037482,0.00368527,51.551599,10.547261,117.746778,389.750392,340.050571,5510.542310,5300
7 Dec 2021 05:39:16.917,6742.837270,6742.930899,0.00372632,51.551680,12.311713,114.487764,389.920232,339.667566,5510.411659,5310
7 Dec 2021 20:55:42.344,6742.728550,6742.824238,0.00376712,51.551696,14.067780,111.228628,390.088268,339.286209,5510.280912,5320
8 Dec 2021 12:12:06.460,6742.619738,6742.717494,0.00380763,51.551650,15.816822,107.969348,390.254277,338.906711,5510.150065,5330
9 Dec 2021 03:28:29.265,6742.510885,6742.610714,0.00384781,51.551560,17.559616,104.709910,390.417998,338.529429,5510.019174,5340
9 Dec 2021 18:44:50.758,6742.402052,6742.503955,0.00388761,51.551449,19.296341,101.450310,390.579166,338.154743,5509.888310,5350
10 Dec 2021 10:01:10.942,6742.293265,6742.397241,0.00392699,51.551339,21.028374,98.190555,390.737554,337.782928,5509.757503,5360
11 Dec 2021 01:17:29.818,6742.184566,6742.290612,0.00396591,51.551253,22.756510,94.930659,390.892905,337.414320,5509.626801,5370
11 Dec 2021 16:33:47.387,6742.075981,6742.184089,0.00400432,51.551206,24.480914,91.670643,391.044985,337.049194,5509.496230,5380
12 Dec 2021 07:50:03.652,6741.967548,6742.077709,0.00404220,51.551205,26.202998,88.410528,391.193515,336.687903,5509.365834,5390
12 Dec 2021 23:06:18.616,6741.859269,6741.971471,0.00407949,51.551251,27.922890,85.150334,391.338276,336.330666,5509.235615,5400
13 Dec 2021 14:22:32.283,6741.751186,6741.865411,0.00411615,51.551337,29.641988,81.890077,391.478944,335.977879,5509.105614,5410
14 Dec 2021 05:38:44.654,6741.643309,6741.759538,0.00415213,51.551451,31.361019,78.629768,391.615223,335.629854,5508.975844,5420
14 Dec 2021 20:54:55.733,6741.535621,6741.653832,0.00418741,51.551578,33.079992,75.369410,391.746933,335.286730,5508.846278,5430
15 Dec 2021 12:11:05.523,6741.428143,6741.548309,0.00422193,51.551703,34.800242,72.109000,391.873672,334.948946,5508.716940,5440
16 Dec 2021 03:27:14.027,6741.320865,6741.442956,0.00425564,51.551812,36.522388,68.848531,391.995128,334.616783,5508.587809,5450
16 Dec 2021 18:43:21.248,6741.213757,6741.337740,0.00428853,51.551894,38.246304,65.587989,392.111174,334.290306,5508.458848,5460
17 Dec 2021 09:59:27.188,6741.106807,6741.232645,0.00432053,51.551942,39.973244,62.327359,392.221335,333.969955,5508.330037,5470
18 Dec 2021 01:15:31.850,6740.999978,6741.127631,0.00435160,51.551954,41.703723,59.066624,392.325300,333.655962,5508.201325,5480
18 Dec 2021 16:31:35.234,6740.893253,6741.022678,0.00438173,51.551932,43.437504,55.805770,392.423027,333.348329,5508.072689,5490
19 Dec 2021 07:47:37.342,6740.786569,6740.917719,0.00441086,51.551884,45.175776,52.544785,392.513982,333.047455,5507.944047,5500
19 Dec 2021 23:03:38.174,6740.679924,6740.812749,0.00443900,51.551818,46.918254,49.283659,392.598189,332.753310,5507.815393,5510
20 Dec 2021 14:19:37.731,6740.573221,6740.707669,0.00446606,51.551747,48.666096,46.022391,392.675091,332.466247,5507.686604,5520
21 Dec 2021 05:35:36.012,6740.466395,6740.602409,0.00449203,51.551683,50.419717,42.760983,392.744423,332.186396,5507.557596,5530
21 Dec 2021 20:51:33.015,6740.359482,6740.497005,0.00451692,51.551638,52.178809,39.499442,392.806321,331.913690,5507.428413,5540
22 Dec 2021 12:07:28.738,6740.252328,6740.391299,0.00454067,51.551621,53.944514,36.237780,392.860196,331.648403,5507.298860,5550
23 Dec 2021 03:23:23.180,6740.144864,6740.285218,0.00456325,51.551634,55.717248,32.976013,392.905825,331.390612,5507.168849,5560
23 Dec 2021 18:39:16.335,6740.037175,6740.178849,0.00458469,51.551678,57.496737,29.714156,392.943453,331.140245,5507.038486,5570
24 Dec 2021 09:55:08.201,6739.929057,6740.071982,0.00460492,51.551746,59.284139,26.452224,392.972455,330.897509,5506.907514,5580
25 Dec 2021 01:10:58.771,6739.820446,6739.964551,0.00462392,51.551829,61.079911,23.190226,392.992640,330.662462,5506.775851,5590
25 Dec 2021 16:26:48.041,6739.711485,6739.856700,0.00464173,51.551911,62.883852,19.928166,393.004328,330.435072,5506.643674,5600
26 Dec 2021 07:42:36.005,6739.601930,6739.748180,0.00465828,51.551978,64.697138,16.666041,393.006842,330.215518,5506.510680,5610
26 Dec 2021 22:58:22.656,6739.491963,6739.639174,0.00467360,51.552017,66.519612,13.403839,393.000524,330.003823,5506.377089,5620
27 Dec 2021 14:14:07.986,6739.381324,6739.529416,0.00468760,51.552018,68.352428,10.141542,392.984661,329.800171,5506.242580,5630
28 Dec 2021 05:29:51.988,6739.269979,6739.418871,0.00470028,51.551981,70.196054,6.879128,392.959051,329.604691,5506.107106,5640
28 Dec 2021 20:45:34.654,6739.158160,6739.307770,0.00471165,51.551912,72.050340,3.616576,392.924049,329.417491,5505.970953,5650
29 Dec 2021 12:01:15.975,6739.045600,6739.195843,0.00472164,51.551823,73.916305,0.353869,392.878912,329.238773,5505.833787,5660
30 Dec 2021 03:16:55.942,6738.932292,6739.083079,0.00473022,51.551733,75.794308,357.090998,392.823456,329.068702,5505.695598,5670
30 Dec 2021 18:32:34.547,6738.818504,6738.969748,0.00473742,51.551662,77.684135,353.827969,392.758084,328.907413,5505.556715,5680
31 Dec 2021 09:48:11.782,6738.703986,6738.855595,0.00474317,51.551626,79.586620,350.564795,392.682113,328.755076,5505.416825,5690
1 Jan 2022 01:03:47.637,6738.588760,6738.740639,0.00474745,51.551631,81.502018,347.301498,392.595458,328.611820,5505.275954,5700
1 Jan 2022 16:19:22.106,6738.473109,6738.625168,0.00475029,51.551676,83.430141,344.038106,392.498614,328.477721,5505.134451,5710
2 Jan 2022 07:34:55.180,6738.356814,6738.508958,0.00475165,51.551749,85.371741,340.774643,392.391027,328.352889,5504.992045,5720
